NAICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CODE,NAICS DESCRIPTION,DATA TYPE,TOTAL,0-4,5-9,10-19,<20,20-99,100-499,<500,500+,,,,,,,,,,,,,,,,,,,,,
23891,Site Preparation Contractors,Firms,"37,569","25,041","5,878","3,556","34,475","2,752",295,"37,522",47,,,,,,,,,,,,,,,,,,,,,
23891,Site Preparation Contractors,Establishments,"37,749","25,042","5,879","3,557","34,478","2,771",359,"37,608",141,,,,,,,,,,,,,,,,,,,,,
23891,Site Preparation Contractors,Employment,"288,723","36,383","38,462","47,577","122,422","103,381","47,348","273,151","15,572",,,,,,,,,,,,,,,,,,,,,
23891,Site Preparation Contractors,"Annual Payroll ($1,000)","12,590,037","1,503,291","1,345,804","1,896,656","4,745,751","4,735,159","2,261,398","11,742,308","847,729",,,,,,,,,,,,,,,,,,,,,
238910,Site Preparation Contractors,Firms,"37,569","25,041","5,878","3,556","34,475","2,752",295,"37,522",47,,,,,,,,,,,,,,,,,,,,,
238910,Site Preparation Contractors,Establishments,"37,749","25,042","5,879","3,557","34,478","2,771",359,"37,608",141,,,,,,,,,,,,,,,,,,,,,
238910,Site Preparation Contractors,Employment,"288,723","36,383","38,462","47,577","122,422","103,381","47,348","273,151","15,572",,,,,,,,,,,,,,,,,,,,,
238910,Site Preparation Contractors,"Annual Payroll ($1,000)","12,590,037","1,503,291","1,345,804","1,896,656","4,745,751","4,735,159","2,261,398","11,742,308","847,729",,,,,,,,,,,,,,,,,,,,,
23899,All Other Specialty Trade Contractors,Firms,"33,121","23,164","5,027","2,837","31,028","1,896",156,"33,080",41,,,,,,,,,,,,,,,,,,,,,
23899,All Other Specialty Trade Contractors,Establishments,"33,387","23,169","5,030","2,846","31,045","1,929",230,"33,204",183,,,,,,,,,,,,,,,,,,,,,
23899,All Other Specialty Trade Contractors,Employment,"206,220","29,639","33,044","37,777","100,460","68,185","22,163","190,808","15,412",,,,,,,,,,,,,,,,,,,,,
23899,All Other Specialty Trade Contractors,"Annual Payroll ($1,000)","8,272,918","1,412,394","1,088,690","1,369,340","3,870,424","2,792,743","967,943","7,631,110","641,808",,,,,,,,,,,,,,,,,,,,,
238990,All Other Specialty Trade Contractors,Firms,"33,121","23,164","5,027","2,837","31,028","1,896",156,"33,080",41,,,,,,,,,,,,,,,,,,,,,
238990,All Other Specialty Trade Contractors,Establishments,"33,387","23,169","5,030","2,846","31,045","1,929",230,"33,204",183,,,,,,,,,,,,,,,,,,,,,
238990,All Other Specialty Trade Contractors,Employment,"206,220","29,639","33,044","37,777","100,460","68,185","22,163","190,808","15,412",,,,,,,,,,,,,,,,,,,,,
238990,All Other Specialty Trade Contractors,"Annual Payroll ($1,000)","8,272,918","1,412,394","1,088,690","1,369,340","3,870,424","2,792,743","967,943","7,631,110","641,808",,,,,,,,,,,,,,,,,,,,,
31-33,Manufacturing,Firms,"288,568","114,265","53,745","45,642","213,652","56,712","14,172","284,536","4,032",,,,,,,,,,,,,,,,,,,,,
31-33,Manufacturing,Establishments,"333,460","114,335","53,817","45,941","214,093","60,500","23,693","298,286","35,174",,,,,,,,,,,,,,,,,,,,,
31-33,Manufacturing,Employment,"13,667,337","211,016","359,796","622,740","1,193,552","2,330,803","2,514,437","6,038,792","7,628,545",,,,,,,,,,,,,,,,,,,,,
31-33,Manufacturing,"Annual Payroll ($1,000)","600,696,305","7,966,183","10,914,817","21,054,096","39,935,096","87,231,735","100,041,037","227,207,868","373,488,437",,,,,,,,,,,,,,,,,,,,,
311,Food Manufacturing,Firms,"21,510","8,014","4,000","3,504","15,518","4,116","1,325","20,959",551,,,,,,,,,,,,,,,,,,,,,
311,Food Manufacturing,Establishments,"25,785","8,024","4,012","3,542","15,578","4,431","1,978","21,987","3,798",,,,,,,,,,,,,,,,,,,,,
311,Food Manufacturing,Employment,"1,469,730","14,714","26,831","47,561","89,106","165,293","232,797","487,196","982,534",,,,,,,,,,,,,,,,,,,,,
311,Food Manufacturing,"Annual Payroll ($1,000)","48,474,315","431,666","507,939","1,013,441","1,953,046","4,651,561","7,992,105","14,596,712","33,877,603",,,,,,,,,,,,,,,,,,,,,
3111,Animal Food Manufacturing,Firms,"1,199",357,213,230,800,238,93,"1,131",68,,,,,,,,,,,,,,,,,,,,,
3111,Animal Food Manufacturing,Establishments,"1,776",357,214,235,806,281,193,"1,280",496,,,,,,,,,,,,,,,,,,,,,
3111,Animal Food Manufacturing,Employment,"47,674",689,"1,418","3,156","5,263","8,842","10,210","24,315","23,359",,,,,,,,,,,,,,,,,,,,,
3111,Animal Food Manufacturing,"Annual Payroll ($1,000)","1,924,570","26,204","38,195","104,990","169,389","311,441","450,683","931,513","993,057",,,,,,,,,,,,,,,,,,,,,
31111,Animal Food Manufacturing,Firms,"1,199",357,213,230,800,238,93,"1,131",68,,,,,,,,,,,,,,,,,,,,,
31111,Animal Food Manufacturing,Establishments,"1,776",357,214,235,806,281,193,"1,280",496,,,,,,,,,,,,,,,,,,,,,
31111,Animal Food Manufacturing,Employment,"47,674",689,"1,418","3,156","5,263","8,842","10,210","24,315","23,359",,,,,,,,,,,,,,,,,,,,,
31111,Animal Food Manufacturing,"Annual Payroll ($1,000)","1,924,570","26,204","38,195","104,990","169,389","311,441","450,683","931,513","993,057",,,,,,,,,,,,,,,,,,,,,
311111,Dog and Cat Food Manufacturing,Firms,176,60,20,20,100,36,22,158,18,,,,,,,,,,,,,,,,,,,,,
311111,Dog and Cat Food Manufacturing,Establishments,244,60,20,20,100,39,28,167,77,,,,,,,,,,,,,,,,,,,,,
311111,Dog and Cat Food Manufacturing,Employment,"16,070",106,127,276,509,"1,619","3,810","5,938","10,132",,,,,,,,,,,,,,,,,,,,,
311111,Dog and Cat Food Manufacturing,"Annual Payroll ($1,000)","754,506","5,700","3,299","11,242","20,241","54,089","188,394","262,724","491,782",,,,,,,,,,,,,,,,,,,,,
311119,Other Animal Food Manufacturing,Firms,"1,031",297,193,210,700,202,73,975,56,,,,,,,,,,,,,,,,,,,,,
311119,Other Animal Food Manufacturing,Establishments,"1,532",297,194,215,706,242,165,"1,113",419,,,,,,,,,,,,,,,,,,,,,
311119,Other Animal Food Manufacturing,Employment,"31,604",583,"1,291","2,880","4,754","7,223","6,400","18,377","13,227",,,,,,,,,,,,,,,,,,,,,
311119,Other Animal Food Manufacturing,"Annual Payroll ($1,000)","1,170,064","20,504","34,896","93,748","149,148","257,352","262,289","668,789","501,275",,,,,,,,,,,,,,,,,,,,,
3112,Grain and Oilseed Milling,Firms,491,132,64,74,270,119,54,443,48,,,,,,,,,,,,,,,,,,,,,
3112,Grain and Oilseed Milling,Establishments,816,132,64,74,270,134,102,506,310,,,,,,,,,,,,,,,,,,,,,
3112,Grain and Oilseed Milling,Employment,"54,040",242,420,"1,016","1,678","5,162","8,541","15,381","38,659",,,,,,,,,,,,,,,,,,,,,
3112,Grain and Oilseed Milling,"Annual Payroll ($1,000)","2,661,614","7,064","10,392","33,091","50,547","217,523","368,218","636,288","2,025,326",,,,,,,,,,,,,,,,,,,,,
31121,Flour Milling and Malt Manufacturing,Firms,271,74,36,45,155,66,29,250,21,,,,,,,,,,,,,,,,,,,,,
31121,Flour Milling and Malt Manufacturing,Establishments,414,74,36,45,155,72,67,294,120,,,,,,,,,,,,,,,,,,,,,
31121,Flour Milling and Malt Manufacturing,Employment,"16,152",130,234,647,"1,011","2,503","4,279","7,793","8,359",,,,,,,,,,,,,,,,,,,,,
31121,Flour Milling and Malt Manufacturing,"Annual Payroll ($1,000)","646,156","3,430","4,813","21,390","29,633","90,705","179,753","300,091","346,065",,,,,,,,,,,,,,,,,,,,,
311211,Flour Milling,Firms,195,58,28,31,117,43,21,181,14,,,,,,,,,,,,,,,,,,,,,
311211,Flour Milling,Establishments,317,58,28,31,117,48,52,217,100,,,,,,,,,,,,,,,,,,,,,
311211,Flour Milling,Employment,"11,468",107,183,455,745,"1,515","3,201","5,461","6,007",,,,,,,,,,,,,,,,,,,,,
311211,Flour Milling,"Annual Payroll ($1,000)","466,696","2,619","3,589","14,288","20,496","57,766","131,395","209,657","257,039",,,,,,,,,,,,,,,,,,,,,
311212,Rice Milling,Firms,66,13,8,13,34,19,5,58,8,,,,,,,,,,,,,,,,,,,,,
311212,Rice Milling,Establishments,73,13,8,13,34,20,7,61,12,,,,,,,,,,,,,,,,,,,,,
311212,Rice Milling,Employment,"3,721",[a],51,[c],247,795,728,"1,770","1,951",,,,,,,,,,,,,,,,,,,,,
311212,Rice Milling,"Annual Payroll ($1,000)","131,521",(D),"1,224",(D),"8,706","25,710","28,423","62,839","68,682",,,,,,,,,,,,,,,,,,,,,
311213,Malt Manufacturing,Firms,15,3,0,1,4,4,4,12,3,,,,,,,,,,,,,,,,,,,,,
311213,Malt Manufacturing,Establishments,24,3,0,1,4,4,8,16,8,,,,,,,,,,,,,,,,,,,,,
311213,Malt Manufacturing,Employment,963,[a],0,[a],19,193,350,562,401,,,,,,,,,,,,,,,,,,,,,
311213,Malt Manufacturing,"Annual Payroll ($1,000)","47,939",(D),0,(D),431,"7,229","19,935","27,595","20,344",,,,,,,,,,,,,,,,,,,,,
31122,Starch and Vegetable Fats and Oils Manufacturing,Firms,190,49,23,26,98,46,20,164,26,,,,,,,,,,,,,,,,,,,,,
31122,Starch and Vegetable Fats and Oils Manufacturing,Establishments,337,49,23,26,98,55,28,181,156,,,,,,,,,,,,,,,,,,,,,
31122,Starch and Vegetable Fats and Oils Manufacturing,Employment,"24,995",95,157,329,581,"2,277","3,050","5,908","19,087",,,,,,,,,,,,,,,,,,,,,
31122,Starch and Vegetable Fats and Oils Manufacturing,"Annual Payroll ($1,000)","1,221,682","3,272","4,286","10,440","17,998","113,206","145,825","277,029","944,653",,,,,,,,,,,,,,,,,,,,,
311221,Wet Corn Milling,Firms,33,7,3,4,14,6,5,25,8,,,,,,,,,,,,,,,,,,,,,
311221,Wet Corn Milling,Establishments,66,7,3,4,14,11,8,33,33,,,,,,,,,,,,,,,,,,,,,
311221,Wet Corn Milling,Employment,"8,738",19,16,53,88,335,"1,201","1,624","7,114",,,,,,,,,,,,,,,,,,,,,
311221,Wet Corn Milling,"Annual Payroll ($1,000)","520,160",588,286,"1,932","2,806","23,968","71,859","98,633","421,527",,,,,,,,,,,,,,,,,,,,,
311222,Soybean Processing,Firms,63,14,7,11,32,13,7,52,11,,,,,,,,,,,,,,,,,,,,,
311222,Soybean Processing,Establishments,118,14,7,11,32,13,9,54,64,,,,,,,,,,,,,,,,,,,,,
311222,Soybean Processing,Employment,"7,067",29,52,149,230,408,810,"1,448","5,619",,,,,,,,,,,,,,,,,,,,,
311222,Soybean Processing,"Annual Payroll ($1,000)","308,138","1,075","1,120","4,383","6,578","15,326","36,684","58,588","249,550",,,,,,,,,,,,,,,,,,,,,
311223,Other Oilseed Processing,Firms,35,10,3,3,16,10,4,30,5,,,,,,,,,,,,,,,,,,,,,
311223,Other Oilseed Processing,Establishments,41,10,3,3,16,10,5,31,10,,,,,,,,,,,,,,,,,,,,,
311223,Other Oilseed Processing,Employment,"1,591",13,21,37,71,522,239,832,759,,,,,,,,,,,,,,,,,,,,,
311223,Other Oilseed Processing,"Annual Payroll ($1,000)","62,856",226,782,"1,236","2,244","25,481","6,847","34,572","28,284",,,,,,,,,,,,,,,,,,,,,
311225,Fats and Oils Refining and Blending,Firms,73,18,10,8,36,17,6,59,14,,,,,,,,,,,,,,,,,,,,,
311225,Fats and Oils Refining and Blending,Establishments,112,18,10,8,36,21,6,63,49,,,,,,,,,,,,,,,,,,,,,
311225,Fats and Oils Refining and Blending,Employment,"7,599",34,68,90,192,"1,012",800,"2,004","5,595",,,,,,,,,,,,,,,,,,,,,
311225,Fats and Oils Refining and Blending,"Annual Payroll ($1,000)","330,528","1,383","2,098","2,889","6,370","48,431","30,435","85,236","245,292",,,,,,,,,,,,,,,,,,,,,
31123,Breakfast Cereal Manufacturing,Firms,44,9,5,3,17,7,7,31,13,,,,,,,,,,,,,,,,,,,,,
31123,Breakfast Cereal Manufacturing,Establishments,65,9,5,3,17,7,7,31,34,,,,,,,,,,,,,,,,,,,,,
31123,Breakfast Cereal Manufacturing,Employment,"12,893",17,29,40,86,382,"1,212","1,680","11,213",,,,,,,,,,,,,,,,,,,,,
31123,Breakfast Cereal Manufacturing,"Annual Payroll ($1,000)","793,776",362,"1,293","1,261","2,916","13,612","42,640","59,168","734,608",,,,,,,,,,,,,,,,,,,,,
311230,Breakfast Cereal Manufacturing,Firms,44,9,5,3,17,7,7,31,13,,,,,,,,,,,,,,,,,,,,,
311230,Breakfast Cereal Manufacturing,Establishments,65,9,5,3,17,7,7,31,34,,,,,,,,,,,,,,,,,,,,,
311230,Breakfast Cereal Manufacturing,Employment,"12,893",17,29,40,86,382,"1,212","1,680","11,213",,,,,,,,,,,,,,,,,,,,,
311230,Breakfast Cereal Manufacturing,"Annual Payroll ($1,000)","793,776",362,"1,293","1,261","2,916","13,612","42,640","59,168","734,608",,,,,,,,,,,,,,,,,,,,,
3113,Sugar and Confectionery Product Manufacturing,Firms,"1,614",592,330,298,"1,220",259,85,"1,564",50,,,,,,,,,,,,,,,,,,,,,
3113,Sugar and Confectionery Product Manufacturing,Establishments,"1,762",594,332,303,"1,229",287,104,"1,620",142,,,,,,,,,,,,,,,,,,,,,
3113,Sugar and Confectionery Product Manufacturing,Employment,"73,798","1,082","2,205","3,969","7,256","9,658","13,976","30,890","42,908",,,,,,,,,,,,,,,,,,,,,
3113,Sugar and Confectionery Product Manufacturing,"Annual Payroll ($1,000)","2,747,289","21,546","34,734","64,084","120,364","237,896","499,373","857,633","1,889,656",,,,,,,,,,,,,,,,,,,,,
31131,Sugar Manufacturing,Firms,50,10,5,4,19,11,9,39,11,,,,,,,,,,,,,,,,,,,,,
31131,Sugar Manufacturing,Establishments,87,10,5,4,19,11,12,42,45,,,,,,,,,,,,,,,,,,,,,
31131,Sugar Manufacturing,Employment,"13,691",22,36,63,121,635,"1,857","2,613","11,078",,,,,,,,,,,,,,,,,,,,,
31131,Sugar Manufacturing,"Annual Payroll ($1,000)","593,827",895,"1,339","2,518","4,752","26,559","71,134","102,445","491,382",,,,,,,,,,,,,,,,,,,,,
311311,Sugarcane Mills,Firms,30,6,4,1,11,8,6,25,5,,,,,,,,,,,,,,,,,,,,,
311311,Sugarcane Mills,Establishments,34,6,4,1,11,8,9,28,6,,,,,,,,,,,,,,,,,,,,,
311311,Sugarcane Mills,Employment,"4,236",[a],[b],[a],63,465,"1,062","1,590","2,646",,,,,,,,,,,,,,,,,,,,,
311311,Sugarcane Mills,"Annual Payroll ($1,000)","178,793",(D),(D),(D),"2,109","17,770","37,553","57,432","121,361",,,,,,,,,,,,,,,,,,,,,
311312,Cane Sugar Refining,Firms,14,4,1,1,6,2,1,9,5,,,,,,,,,,,,,,,,,,,,,
311312,Cane Sugar Refining,Establishments,19,4,1,1,6,2,1,9,10,,,,,,,,,,,,,,,,,,,,,
311312,Cane Sugar Refining,Employment,"3,100",[a],[a],[a],[b],[c],[c],261,"2,839",,,,,,,,,,,,,,,,,,,,,
311312,Cane Sugar Refining,"Annual Payroll ($1,000)","157,340",(D),(D),(D),(D),(D),(D),"10,453","146,887",,,,,,,,,,,,,,,,,,,,,
311313,Beet Sugar Manufacturing,Firms,11,0,0,2,2,1,2,5,6,,,,,,,,,,,,,,,,,,,,,
311313,Beet Sugar Manufacturing,Establishments,34,0,0,2,2,1,2,5,29,,,,,,,,,,,,,,,,,,,,,
311313,Beet Sugar Manufacturing,Employment,"6,355",0,0,[b],[b],[b],[f],762,"5,593",,,,,,,,,,,,,,,,,,,,,
311313,Beet Sugar Manufacturing,"Annual Payroll ($1,000)","257,694",0,0,(D),(D),(D),(D),"34,560","223,134",,,,,,,,,,,,,,,,,,,,,
31132,Chocolate and Confectionery Manufacturing from Cacao Beans,Firms,138,61,22,18,101,23,6,130,8,,,,,,,,,,,,,,,,,,,,,
31132,Chocolate and Confectionery Manufacturing from Cacao Beans,Establishments,147,61,22,18,101,23,11,135,12,,,,,,,,,,,,,,,,,,,,,
31132,Chocolate and Confectionery Manufacturing from Cacao Beans,Employment,"7,797",112,139,244,495,794,"1,232","2,521","5,276",,,,,,,,,,,,,,,,,,,,,
31132,Chocolate and Confectionery Manufacturing from Cacao Beans,"Annual Payroll ($1,000)","349,303","2,445","2,256","5,066","9,767","21,838","71,073","102,678","246,625",,,,,,,,,,,,,,,,,,,,,
311320,Chocolate and Confectionery Manufacturing from Cacao Beans,Firms,138,61,22,18,101,23,6,130,8,,,,,,,,,,,,,,,,,,,,,
311320,Chocolate and Confectionery Manufacturing from Cacao Beans,Establishments,147,61,22,18,101,23,11,135,12,,,,,,,,,,,,,,,,,,,,,
311320,Chocolate and Confectionery Manufacturing from Cacao Beans,Employment,"7,797",112,139,244,495,794,"1,232","2,521","5,276",,,,,,,,,,,,,,,,,,,,,
311320,Chocolate and Confectionery Manufacturing from Cacao Beans,"Annual Payroll ($1,000)","349,303","2,445","2,256","5,066","9,767","21,838","71,073","102,678","246,625",,,,,,,,,,,,,,,,,,,,,
31133,Confectionery Manufacturing from Purchased Chocolate,Firms,997,343,222,210,775,158,45,978,19,,,,,,,,,,,,,,,,,,,,,
31133,Confectionery Manufacturing from Purchased Chocolate,Establishments,"1,051",345,224,212,781,175,51,"1,007",44,,,,,,,,,,,,,,,,,,,,,
31133,Confectionery Manufacturing from Purchased Chocolate,Employment,"30,921",646,"1,465","2,799","4,910","5,357","6,252","16,519","14,402",,,,,,,,,,,,,,,,,,,,,
31133,Confectionery Manufacturing from Purchased Chocolate,"Annual Payroll ($1,000)","999,616","12,539","20,072","40,787","73,398","101,318","176,347","351,063","648,553",,,,,,,,,,,,,,,,,,,,,
311330,Confectionery Manufacturing from Purchased Chocolate,Firms,997,343,222,210,775,158,45,978,19,,,,,,,,,,,,,,,,,,,,,
311330,Confectionery Manufacturing from Purchased Chocolate,Establishments,"1,051",345,224,212,781,175,51,"1,007",44,,,,,,,,,,,,,,,,,,,,,
311330,Confectionery Manufacturing from Purchased Chocolate,Employment,"30,921",646,"1,465","2,799","4,910","5,357","6,252","16,519","14,402",,,,,,,,,,,,,,,,,,,,,
311330,Confectionery Manufacturing from Purchased Chocolate,"Annual Payroll ($1,000)","999,616","12,539","20,072","40,787","73,398","101,318","176,347","351,063","648,553",,,,,,,,,,,,,,,,,,,,,
31134,Nonchocolate Confectionery Manufacturing,Firms,447,178,81,67,326,69,28,423,24,,,,,,,,,,,,,,,,,,,,,
31134,Nonchocolate Confectionery Manufacturing,Establishments,477,178,81,69,328,78,30,436,41,,,,,,,,,,,,,,,,,,,,,
31134,Nonchocolate Confectionery Manufacturing,Employment,"21,389",302,565,863,"1,730","2,872","4,635","9,237","12,152",,,,,,,,,,,,,,,,,,,,,
31134,Nonchocolate Confectionery Manufacturing,"Annual Payroll ($1,000)","804,543","5,667","11,067","15,713","32,447","88,181","180,819","301,447","503,096",,,,,,,,,,,,,,,,,,,,,
311340,Nonchocolate Confectionery Manufacturing,Firms,447,178,81,67,326,69,28,423,24,,,,,,,,,,,,,,,,,,,,,
311340,Nonchocolate Confectionery Manufacturing,Establishments,477,178,81,69,328,78,30,436,41,,,,,,,,,,,,,,,,,,,,,
311340,Nonchocolate Confectionery Manufacturing,Employment,"21,389",302,565,863,"1,730","2,872","4,635","9,237","12,152",,,,,,,,,,,,,,,,,,,,,
311340,Nonchocolate Confectionery Manufacturing,"Annual Payroll ($1,000)","804,543","5,667","11,067","15,713","32,447","88,181","180,819","301,447","503,096",,,,,,,,,,,,,,,,,,,,,
3114,Fruit and Vegetable Preserving and Specialty Food Manufacturing,Firms,"1,336",361,157,171,689,359,166,"1,214",122,,,,,,,,,,,,,,,,,,,,,
3114,Fruit and Vegetable Preserving and Specialty Food Manufacturing,Establishments,"1,724",361,157,172,690,374,219,"1,283",441,,,,,,,,,,,,,,,,,,,,,
3114,Fruit and Vegetable Preserving and Specialty Food Manufacturing,Employment,"163,764",579,"1,086","2,356","4,021","15,461","30,309","49,791","113,973",,,,,,,,,,,,,,,,,,,,,
3114,Fruit and Vegetable Preserving and Specialty Food Manufacturing,"Annual Payroll ($1,000)","5,924,324","35,048","29,986","66,937","131,971","510,957","1,028,245","1,671,173","4,253,151",,,,,,,,,,,,,,,,,,,,,
31141,Frozen Food Manufacturing,Firms,526,112,47,69,228,154,81,463,63,,,,,,,,,,,,,,,,,,,,,
31141,Frozen Food Manufacturing,Establishments,681,112,47,69,228,156,102,486,195,,,,,,,,,,,,,,,,,,,,,
31141,Frozen Food Manufacturing,Employment,"89,873",188,338,957,"1,483","6,810","15,753","24,046","65,827",,,,,,,,,,,,,,,,,,,,,
31141,Frozen Food Manufacturing,"Annual Payroll ($1,000)","2,914,492","11,469","10,043","27,725","49,237","209,224","454,882","713,343","2,201,149",,,,,,,,,,,,,,,,,,,,,
311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",Firms,158,35,12,12,59,43,33,135,23,,,,,,,,,,,,,,,,,,,,,
311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",Establishments,244,35,12,12,59,45,46,150,94,,,,,,,,,,,,,,,,,,,,,
311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",Employment,"35,402",49,90,165,304,"2,095","7,764","10,163","25,239",,,,,,,,,,,,,,,,,,,,,
311411,"Frozen Fruit, Juice, and Vegetable Manufacturing","Annual Payroll ($1,000)","1,128,719","5,010","5,351","9,812","20,173","67,943","227,574","315,690","813,029",,,,,,,,,,,,,,,,,,,,,
311412,Frozen Specialty Food Manufacturing,Firms,375,77,35,57,169,111,48,328,47,,,,,,,,,,,,,,,,,,,,,
311412,Frozen Specialty Food Manufacturing,Establishments,437,77,35,57,169,111,56,336,101,,,,,,,,,,,,,,,,,,,,,
311412,Frozen Specialty Food Manufacturing,Employment,"54,471",139,248,792,"1,179","4,715","7,989","13,883","40,588",,,,,,,,,,,,,,,,,,,,,
311412,Frozen Specialty Food Manufacturing,"Annual Payroll ($1,000)","1,785,773","6,459","4,692","17,913","29,064","141,281","227,308","397,653","1,388,120",,,,,,,,,,,,,,,,,,,,,
