NAICS,,,,,,,,,,,,
CODE,NAICS DESCRIPTION,DATA TYPE,TOTAL,0,1-4,5-9,10-19,<20,20-99,100-499,<500,500+
81119,Other automotive repair & maintenance,"Annual Payroll ($1,000)","3,153,207","73,669","307,033","381,120","478,703","1,240,525","947,247","442,706","2,630,478","522,729"
811191,Automotive oil change & lubrication shops,Firms,"4,525",541,"1,488","1,207",767,"4,003",412,91,"4,506",19
811191,Automotive oil change & lubrication shops,Establishments,"7,677",584,"1,498","1,221",835,"4,138",971,"1,204","6,313","1,364"
811191,Automotive oil change & lubrication shops,Employment,"61,754",0,"3,593","8,094","9,919","21,606","14,176","11,352","47,134","14,620"
811191,Automotive oil change & lubrication shops,"Annual Payroll ($1,000)","1,007,530","23,528","63,243","139,440","165,403","391,614","234,141","190,647","816,402","191,128"
811192,Carwashes,Firms,"12,942","1,728","5,924","2,028","1,487","11,167","1,587",154,"12,908",34
811192,Carwashes,Establishments,"14,134","1,729","5,959","2,100","1,631","11,419","1,885",471,"13,775",359
811192,Carwashes,Employment,"133,783",0,"12,258","13,220","19,922","45,400","57,099","17,847","120,346","13,437"
811192,Carwashes,"Annual Payroll ($1,000)","1,703,613","43,943","183,463","180,396","260,743","668,545","645,792","202,935","1,517,272","186,341"
811198,All other automotive repair & maintenance,Firms,"2,509",295,"1,473",448,176,"2,392",77,19,"2,488",21
811198,All other automotive repair & maintenance,Establishments,"2,931",295,"1,475",455,191,"2,416",132,90,"2,638",293
811198,All other automotive repair & maintenance,Employment,"19,396",0,"3,112","2,870","2,218","8,200","2,618","1,728","12,546","6,850"
811198,All other automotive repair & maintenance,"Annual Payroll ($1,000)","442,064","6,198","60,327","61,284","52,557","180,366","67,314","49,124","296,804","145,260"
8112,Electronic & precision equipment repair & maintenance,Firms,"12,924","1,203","7,263","2,168","1,190","11,824",817,144,"12,785",139
8112,Electronic & precision equipment repair & maintenance,Establishments,"14,633","1,214","7,278","2,198","1,278","11,968","1,164",432,"13,564","1,069"
8112,Electronic & precision equipment repair & maintenance,Employment,"140,624",0,"14,837","14,116","15,615","44,568","28,311","18,310","91,189","49,435"
8112,Electronic & precision equipment repair & maintenance,"Annual Payroll ($1,000)","6,489,709","57,020","363,691","399,895","521,297","1,341,903","1,079,641","727,762","3,149,306","3,340,403"
81121,Electronic & precision equipment repair & maintenance,Firms,"12,924","1,203","7,263","2,168","1,190","11,824",817,144,"12,785",139
81121,Electronic & precision equipment repair & maintenance,Establishments,"14,633","1,214","7,278","2,198","1,278","11,968","1,164",432,"13,564","1,069"
81121,Electronic & precision equipment repair & maintenance,Employment,"140,624",0,"14,837","14,116","15,615","44,568","28,311","18,310","91,189","49,435"
81121,Electronic & precision equipment repair & maintenance,"Annual Payroll ($1,000)","6,489,709","57,020","363,691","399,895","521,297","1,341,903","1,079,641","727,762","3,149,306","3,340,403"
811211,Consumer electronics repair & maintenance,Firms,"3,545",240,"2,391",572,213,"3,416",98,15,"3,529",16
811211,Consumer electronics repair & maintenance,Establishments,"3,708",240,"2,398",586,230,"3,454",139,31,"3,624",84
811211,Consumer electronics repair & maintenance,Employment,"19,360",0,"4,631","3,666","2,704","11,001","2,946","1,875","15,822","3,538"
811211,Consumer electronics repair & maintenance,"Annual Payroll ($1,000)","512,872","6,344","81,988","79,317","69,600","237,249","91,725","47,687","376,661","136,211"
811212,Computer & office machine repair & maintenance,Firms,"5,438",607,"2,827",935,531,"4,900",399,72,"5,371",67
811212,Computer & office machine repair & maintenance,Establishments,"6,305",608,"2,833",943,551,"4,935",554,204,"5,693",612
811212,Computer & office machine repair & maintenance,Employment,"74,652",0,"5,912","6,087","7,075","19,074","14,525","10,089","43,688","30,964"
811212,Computer & office machine repair & maintenance,"Annual Payroll ($1,000)","4,181,385","27,083","152,832","181,149","236,455","597,519","574,357","451,487","1,623,363","2,558,022"
811213,Communication equipment repair & maintenance,Firms,"1,393",112,629,252,199,"1,192",154,25,"1,371",22
811213,Communication equipment repair & maintenance,Establishments,"1,653",112,630,259,234,"1,235",256,72,"1,563",90
811213,Communication equipment repair & maintenance,Employment,"18,953",0,"1,347","1,700","2,572","5,619","5,163","2,735","13,517","5,436"
811213,Communication equipment repair & maintenance,"Annual Payroll ($1,000)","663,053","3,765","36,691","48,492","90,614","179,562","181,620","92,619","453,801","209,252"
811219,Other electronic & precision equipment repair & maintenance,Firms,"2,578",244,"1,416",409,248,"2,317",174,38,"2,529",49
811219,Other electronic & precision equipment repair & maintenance,Establishments,"2,967",254,"1,417",410,263,"2,344",215,125,"2,684",283
811219,Other electronic & precision equipment repair & maintenance,Employment,"27,659",0,"2,947","2,663","3,264","8,874","5,677","3,611","18,162","9,497"
811219,Other electronic & precision equipment repair & maintenance,"Annual Payroll ($1,000)","1,132,399","19,828","92,180","90,937","124,628","327,573","231,939","135,969","695,481","436,918"
8113,Commercial & industrial machinery & equip (exc auto & electr) R&M,Firms,"23,499","2,100","12,314","4,495","2,617","21,526","1,563",230,"23,319",180
8113,Commercial & industrial machinery & equip (exc auto & electr) R&M,Establishments,"24,977","2,103","12,319","4,523","2,668","21,613","1,800",460,"23,873","1,104"
8113,Commercial & industrial machinery & equip (exc auto & electr) R&M,Employment,"200,954",0,"25,471","29,222","34,620","89,313","50,898","22,546","162,757","38,197"
8113,Commercial & industrial machinery & equip (exc auto & electr) R&M,"Annual Payroll ($1,000)","7,015,703","63,873","609,274","812,758","1,124,791","2,610,696","1,853,539","916,935","5,381,170","1,634,533"
81131,Commercial & industrial machinery & equip (exc auto & electr) R&M,Firms,"23,499","2,100","12,314","4,495","2,617","21,526","1,563",230,"23,319",180
81131,Commercial & industrial machinery & equip (exc auto & electr) R&M,Establishments,"24,977","2,103","12,319","4,523","2,668","21,613","1,800",460,"23,873","1,104"
81131,Commercial & industrial machinery & equip (exc auto & electr) R&M,Employment,"200,954",0,"25,471","29,222","34,620","89,313","50,898","22,546","162,757","38,197"
81131,Commercial & industrial machinery & equip (exc auto & electr) R&M,"Annual Payroll ($1,000)","7,015,703","63,873","609,274","812,758","1,124,791","2,610,696","1,853,539","916,935","5,381,170","1,634,533"
811310,Commercial & industrial machinery & equip (exc auto & electr) R&M,Firms,"23,499","2,100","12,314","4,495","2,617","21,526","1,563",230,"23,319",180
811310,Commercial & industrial machinery & equip (exc auto & electr) R&M,Establishments,"24,977","2,103","12,319","4,523","2,668","21,613","1,800",460,"23,873","1,104"
811310,Commercial & industrial machinery & equip (exc auto & electr) R&M,Employment,"200,954",0,"25,471","29,222","34,620","89,313","50,898","22,546","162,757","38,197"
811310,Commercial & industrial machinery & equip (exc auto & electr) R&M,"Annual Payroll ($1,000)","7,015,703","63,873","609,274","812,758","1,124,791","2,610,696","1,853,539","916,935","5,381,170","1,634,533"
8114,Personal & household goods repair & maintenance,Firms,"26,077","2,981","17,038","3,756","1,504","25,279",641,78,"25,998",79
8114,Personal & household goods repair & maintenance,Establishments,"27,306","2,983","17,055","3,791","1,551","25,380",777,291,"26,448",858
8114,Personal & household goods repair & maintenance,Employment,"130,721",0,"32,938","23,951","19,512","76,401","19,225","6,698","102,324","28,397"
8114,Personal & household goods repair & maintenance,"Annual Payroll ($1,000)","3,288,257","49,567","601,432","530,043","496,812","1,677,854","547,270","201,280","2,426,404","861,853"
81141,Home & garden equipment & appliance repair & maintenance,Firms,"8,273",837,"5,273","1,290",581,"7,981",227,30,"8,238",35
81141,Home & garden equipment & appliance repair & maintenance,Establishments,"9,085",838,"5,276","1,297",592,"8,003",285,68,"8,356",729
81141,Home & garden equipment & appliance repair & maintenance,Employment,"57,998",0,"10,143","8,195","7,565","25,903","6,569","2,222","34,694","23,304"
81141,Home & garden equipment & appliance repair & maintenance,"Annual Payroll ($1,000)","1,631,725","14,093","199,449","199,994","212,042","625,578","216,715","71,457","913,750","717,975"
811411,Home & garden equipment repair & maintenance,Firms,"3,149",347,"2,026",507,180,"3,060",67,10,"3,137",12
811411,Home & garden equipment repair & maintenance,Establishments,"3,303",347,"2,028",510,181,"3,066",90,20,"3,176",127
811411,Home & garden equipment repair & maintenance,Employment,"13,169",0,"3,973","3,184","2,281","9,438","1,825",793,"12,056","1,113"
811411,Home & garden equipment repair & maintenance,"Annual Payroll ($1,000)","321,042","4,649","72,337","69,361","58,576","204,923","52,374","25,886","283,183","37,859"
811412,Appliance repair & maintenance,Firms,"5,126",490,"3,248",783,401,"4,922",161,20,"5,103",23
811412,Appliance repair & maintenance,Establishments,"5,782",491,"3,248",787,411,"4,937",195,48,"5,180",602
811412,Appliance repair & maintenance,Employment,"44,829",0,"6,170","5,011","5,284","16,465","4,744","1,429","22,638","22,191"
811412,Appliance repair & maintenance,"Annual Payroll ($1,000)","1,310,683","9,444","127,112","130,633","153,466","420,655","164,341","45,571","630,567","680,116"
81142,Reupholstery & furniture repair,Firms,"5,964",600,"3,991",938,316,"5,845",110,5,"5,960",4
81142,Reupholstery & furniture repair,Establishments,"5,972",600,"3,992",939,317,"5,848",115,5,"5,968",4
81142,Reupholstery & furniture repair,Employment,"22,458",0,"7,937","5,979","4,111","18,027",[h],[f],[j],[e]
81142,Reupholstery & furniture repair,"Annual Payroll ($1,000)","474,922","10,968","139,542","121,176","92,628","364,314",(D),(D),(D),(D)
811420,Reupholstery & furniture repair,Firms,"5,964",600,"3,991",938,316,"5,845",110,5,"5,960",4
811420,Reupholstery & furniture repair,Establishments,"5,972",600,"3,992",939,317,"5,848",115,5,"5,968",4
811420,Reupholstery & furniture repair,Employment,"22,458",0,"7,937","5,979","4,111","18,027",[h],[f],[j],[e]
811420,Reupholstery & furniture repair,"Annual Payroll ($1,000)","474,922","10,968","139,542","121,176","92,628","364,314",(D),(D),(D),(D)
81143,Footwear & leather goods repair,Firms,"1,505",117,"1,219",122,27,"1,485",17,1,"1,503",2
81143,Footwear & leather goods repair,Establishments,"1,714",117,"1,226",138,45,"1,526",43,143,"1,712",2
81143,Footwear & leather goods repair,Employment,"4,246",0,"2,178",747,350,"3,275",[e],[e],[h],[a]
81143,Footwear & leather goods repair,"Annual Payroll ($1,000)","64,190","1,159","30,599","12,054","6,854","50,666",(D),(D),(D),(D)
811430,Footwear & leather goods repair,Firms,"1,505",117,"1,219",122,27,"1,485",17,1,"1,503",2
811430,Footwear & leather goods repair,Establishments,"1,714",117,"1,226",138,45,"1,526",43,143,"1,712",2
811430,Footwear & leather goods repair,Employment,"4,246",0,"2,178",747,350,"3,275",[e],[e],[h],[a]
811430,Footwear & leather goods repair,"Annual Payroll ($1,000)","64,190","1,159","30,599","12,054","6,854","50,666",(D),(D),(D),(D)
81149,Other personal & household goods repair & maintenance,Firms,"10,339","1,427","6,555","1,407",580,"9,969",287,43,"10,299",40
81149,Other personal & household goods repair & maintenance,Establishments,"10,535","1,428","6,561","1,417",597,"10,003",334,75,"10,412",123
81149,Other personal & household goods repair & maintenance,Employment,"46,019",0,"12,680","9,030","7,486","29,196","8,645","3,374","41,215","4,804"
81149,Other personal & household goods repair & maintenance,"Annual Payroll ($1,000)","1,117,420","23,347","231,842","196,819","185,288","637,296","234,141","107,705","979,142","138,278"
811490,Other personal & household goods repair & maintenance,Firms,"10,339","1,427","6,555","1,407",580,"9,969",287,43,"10,299",40
811490,Other personal & household goods repair & maintenance,Establishments,"10,535","1,428","6,561","1,417",597,"10,003",334,75,"10,412",123
811490,Other personal & household goods repair & maintenance,Employment,"46,019",0,"12,680","9,030","7,486","29,196","8,645","3,374","41,215","4,804"
811490,Other personal & household goods repair & maintenance,"Annual Payroll ($1,000)","1,117,420","23,347","231,842","196,819","185,288","637,296","234,141","107,705","979,142","138,278"
812,Personal & laundry services,Firms,"161,043","19,606","87,700","29,834","15,069","152,209","7,837",800,"160,846",197
812,Personal & laundry services,Establishments,"196,810","19,654","88,076","30,685","16,814","155,229","13,252","6,216","174,697","22,113"
812,Personal & laundry services,Employment,"1,311,522",0,"180,275","194,546","197,968","572,789","271,173","128,964","972,926","338,596"
812,Personal & laundry services,"Annual Payroll ($1,000)","23,629,161","443,037","2,659,246","3,037,046","3,378,764","9,518,093","5,120,328","2,488,969","17,127,390","6,501,771"
8121,Personal care services,Firms,"84,448","10,184","48,513","15,144","7,218","81,059","3,114",240,"84,413",35
8121,Personal care services,Establishments,"96,597","10,200","48,605","15,295","7,614","81,714","4,783","2,317","88,814","7,783"
8121,Personal care services,Employment,"516,912",0,"97,242","98,643","94,547","290,432","105,758","40,367","436,557","80,355"
8121,Personal care services,"Annual Payroll ($1,000)","8,147,214","238,909","1,259,992","1,364,326","1,533,383","4,396,610","1,933,888","658,378","6,988,876","1,158,338"
81211,"Hair, nail, & skin care services",Firms,"73,240","8,098","42,860","13,087","6,308","70,353","2,674",190,"73,217",23
81211,"Hair, nail, & skin care services",Establishments,"83,448","8,112","42,929","13,210","6,609","70,860","4,098","2,012","76,970","6,478"
81211,"Hair, nail, & skin care services",Employment,"438,157",0,"85,872","85,296","82,758","253,926","90,319","31,764","376,009","62,148"
81211,"Hair, nail, & skin care services","Annual Payroll ($1,000)","7,129,027","200,613","1,114,975","1,222,928","1,392,677","3,931,193","1,720,153","542,785","6,194,131","934,896"
812111,Barber shops,Firms,"3,809",377,"2,824",397,132,"3,730",70,5,"3,805",4
812111,Barber shops,Establishments,"3,999",377,"2,830",405,146,"3,758",122,11,"3,891",108
812111,Barber shops,Employment,"12,894",0,"5,189","2,462","1,637","9,288","2,209",[e],[j],[g]
812111,Barber shops,"Annual Payroll ($1,000)","218,322","5,628","80,948","39,732","26,880","153,188","35,427",(D),(D),(D)
812112,Beauty shops,Firms,"61,999","6,255","35,287","11,790","5,906","59,238","2,555",185,"61,978",21
812112,Beauty shops,Establishments,"71,944","6,268","35,340","11,899","6,174","59,681","3,901","1,997","65,579","6,365"
812112,Beauty shops,Employment,"404,018",0,"71,390","77,069","77,532","225,991","86,346","30,668","343,005","61,013"
812112,Beauty shops,"Annual Payroll ($1,000)","6,638,371","177,020","932,274","1,115,211","1,316,783","3,541,288","1,656,153","531,528","5,728,969","909,402"
